YEAR,MONTH,BEGIN_DAY,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,snowfall_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2003,8,13,1728,33.9,-98.5,TEXAS,Thunderstorm Wind,,"Power poles were downed in the northwest portion of town. The steel roof of a business was peeled back. An air conditioning unit was also blown off the roof of an auto shop where it fell on top of a car, damaging the windshield and denting the hood. Some minor roof damage to some buildings was also reported.",29.947346,9.96644,74.3179,55.861008,21.812729,0.16507994,0.16507994,0.0,1013.32263,0.18572244,299.0
2004,6,21,1959,35.68333,-102.33333,TEXAS,Hail,,,28.377775,16.919456,0.0,27.878479,7.6458735,0.0,0.0,0.0,1010.24457,0.1495744,1160.0
2013,5,23,1820,32.58,-99.78,TEXAS,Thunderstorm Wind,,A wind gust of 65 mph was reported just north of Abilene.,28.979818,28.67853,2.7192135,47.3955,17.341444,0.0,0.0,0.0,1002.66327,0.17960194,497.0
2023,4,23,1125,26.48,-97.79,TEXAS,Thunderstorm Wind,,Pictures from the Raymondville area of Willacy County showed damage from a line from south of HWY 186 and S 1st Street to a quarter mile north of the Raymondville Country Club along S 7th Street. Some of the pictures included a part of a wood roof peeled back from a porch on W Gem Street and some gate and metal roof damage to a garage along S 7th Street. There was also a video shared from the Holiday Inn Express near the intersection of US-77/I-69E and HWY 186 looking to the southwest showing a large gust front blowing through Raymondville in the areas mentioned above. A closer inspection of the video shows some debris lofted into the air and was used a guide for the estimated 70 mph wind gusts. The time is based on the video and radar.,25.985369,22.665474,42.636856,77.06949,23.159115,0.30609635,0.30609635,0.0,1013.3476,0.18123353,11.0
2017,5,14,1650,35.95,-101.5036,TEXAS,Thunderstorm Wind,,From trained spotter.,17.613941,13.6219845,23.56707,45.35907,7.8281064,0.0,0.0,0.0,1013.30414,0.20620528,1016.0
2014,8,16,1541,35.9946,-100.9633,TEXAS,Thunderstorm Wind,,Scattered thunderstorms developed across Roberts County during the afternoon hours of the 16th. A diminishing thunderstorm approaching Codman (Roberts County) produced an estimated 70 mph downburst. A member of the public reported this downburst blew over several 2ft in diameter Cottonwood trees roughly 27 miles north-northwest of Codman (Roberts County).,26.191135,15.884394,22.11853,45.68221,15.506162,0.0,0.0,0.0,1021.173,0.15059806,804.0
2024,5,28,530,32.885,-96.3252,TEXAS,Thunderstorm Wind,,"Broken trees, roof damage, and a collapsed carport were reported on Weldon Lane in Royse City.",21.794975,8.387806,0.0,78.72877,18.186352,0.0,0.0,0.0,1012.4041,0.38257745,169.0
2023,4,2,1519,33.02,-96.69,TEXAS,Hail,,A public report indicated quarter sized hail in Plano.,15.848068,19.984774,53.724594,73.73746,12.184095,0.0,0.0,0.0,1014.31714,0.44600058,198.0
2009,5,26,2140,32.12,-98.55,TEXAS,Thunderstorm Wind,,Large trees in DeLeon were snapped at their bases or knocked down.,26.729258,18.76813,51.7921,62.79471,19.173798,12.718222,12.718222,0.0,1008.7357,0.15756312,403.0
2009,6,3,1600,30.7732,-94.3698,TEXAS,Thunderstorm Wind,,A large tree was blown over a highway east of Woodville. Reported by Tyler County Sheriff Office.,23.592808,5.3909526,62.945442,83.25038,20.777752,0.0,0.0,0.0,1014.9635,0.43570685,80.0
2003,4,20,1330,30.08333,-94.15,TEXAS,Hail,,,19.794006,9.847712,66.66615,85.21033,17.12885,0.0,0.0,0.0,1010.7273,0.39690337,7.0
2006,10,16,545,29.37,-95.88,TEXAS,Tornado,,An EF-0 tornado caused no damage.,20.623373,12.585406,85.17293,54.016174,11.90214,0.5014032,0.5014032,0.0,1014.7598,0.36247265,25.0
2016,5,27,1423,30.98,-94.0,TEXAS,Thunderstorm Wind,,A tree was downed onto Highway 190.,27.274544,7.5189877,32.31019,79.20946,24.077547,2.9987588,2.9987588,0.0,1013.62604,0.34881955,117.0
2018,6,4,1940,32.4112,-95.1683,TEXAS,Thunderstorm Wind,,Trees were blown down along both County Road 384 and FM 2908.,27.676428,12.24987,0.0,70.03787,22.035753,0.0,0.0,0.0,1009.58905,0.36464828,128.0
2003,5,16,2137,30.68333,-95.2,TEXAS,Hail,,Nickel size hail.,20.517004,10.397899,4.9646606,51.32222,10.460108,0.0,0.0,0.0,1020.0848,0.3793945,68.0
2017,5,18,1938,31.942,-98.8591,TEXAS,Tornado,,"A National Weather Storm Survey team found evidence of an EF1 tornado with wind speeds of about 107 mph, which began about 3 miles southeast of May, Texas in Hogg Mountain.  It moved southeast, then northeast and then turned back to the northwest and west.  Because it was nearly stationary, the tornado appeared to rotate with the parent mesocyclone.  The tornado uprooted many trees, snapped many tree trunks and branches of large Oak trees.  The tornado tore off a roof of a mobile home, destroyed a chicken coop, damaged outdoor furniture, ripped off sheet metal from a barn and tossed it for over 100 yards.  As the tornado continued to move west across County Road 478, it became about a half mile wide as it uprooted large Oak trees and snapped some tree trunks.  Eyewitness accounts and a photograph indicated this tornado had multiple vortices.",17.975742,18.633057,83.855545,78.52873,15.231181,2.2442007,2.2442007,0.0,1014.315,0.30702472,591.0
2025,3,4,435,32.26,-98.2,TEXAS,Thunderstorm Wind,,Emergency manager reported downed power poles and significant damage to an RV.,19.992844,26.093904,15.477268,72.532,17.247894,0.095408,0.095408,0.0,1011.34265,0.23095837,410.0
2018,4,6,1730,32.4053,-94.2159,TEXAS,Hail,,Golfball to Baseball size hail fell on Woodley Road between the Crossroads and Elysian Fields communities.,11.126668,10.82992,0.0,69.17771,6.5639386,0.0,0.0,0.0,1016.6602,0.46842736,117.0
2019,3,9,320,33.53,-101.17,TEXAS,Thunderstorm Wind,,Measured by a Texas Tech University West Texas mesonet.,-0.78560156,16.792116,34.727364,32.004036,-15.493522,0.0,0.0,0.0,1025.32,0.15654874,813.0
2006,4,20,1725,30.88333,-96.6,TEXAS,Thunderstorm Wind,,"Trees, power lines, and large tree limbs down around the city.  A carport was also blown away.  Most of the damage was reported on the south side of Highway 190.",17.189795,10.339033,78.13043,57.706795,9.450687,0.9555446,0.9555446,0.0,1017.5888,0.34592596,95.0
2009,6,3,1752,28.8044,-96.9952,TEXAS,Hail,,Nickle size hail reported by Fire Chief.,24.095015,8.405063,55.908794,82.63238,21.498451,18.316486,18.316486,0.0,1014.0715,0.41396236,32.0
2005,9,12,1715,34.01667,-102.13333,TEXAS,Hail,,,23.513926,11.813119,0.0,66.42967,16.885166,0.0,0.0,0.0,1013.7744,0.25347415,1073.0
2007,8,24,2015,34.0004,-101.3053,TEXAS,Thunderstorm Wind,,The Texas Tech University West Texas Mesonet site near Floydada recorded a peak wind gust of 66 mph as a gust front raced southward in advance of a severe convective complex over Floyd County. Local officials reported that numerous street signs were downed and several tin roofs sustained damage. Tree damage was additionally reported to be widespread.,26.743427,13.598556,33.483257,44.69827,13.336957,0.0,0.0,0.0,1016.41986,0.17190906,965.0
2010,5,20,1539,32.1,-96.23,TEXAS,Hail,,Quarter sized hail was reported 5 miles southeast of Powell.,20.61337,6.0547166,0.0,76.88208,16.425968,0.0,0.0,0.0,1012.8998,0.40514728,106.0
2017,3,26,1930,33.18,-96.93,TEXAS,Hail,,A delayed CoCoRaHS report indicated ping-pong ball sized hail 3 miles northeast of Little Elm.,19.872547,19.248951,58.69579,75.72654,15.735068,0.7712959,0.7712959,0.0,1011.865,0.32174596,156.0
2023,4,15,1948,29.16,-97.28,TEXAS,Hail,,A thunderstorm produced quarter size hail north of Cuero.,23.288889,17.970697,33.780388,80.90227,20.313875,3.0688903,3.0688903,0.0,1003.0682,0.40832594,66.0
2014,6,6,1915,35.86,-102.01,TEXAS,Thunderstorm Wind,,"A cluster of discrete thunderstorms moving across the Texas Panhandle transitioned into a broken linear structure during the late evening hours of the 6th. As this broken line of storms moved towards the town of Dumas (Moore County), the TXDOT AWOS 3 miles west of Dumas (Moore County)  reported a 61 mph downburst gust. After producing this gust the line of thunderstorms continued moving eastward across the Panhandle.",30.283073,10.699773,55.976734,18.917633,2.7427557,0.0,0.0,0.0,1001.7373,0.14874665,1127.0
2005,7,15,1820,32.41667,-96.85,TEXAS,Thunderstorm Wind,,Shed blown down.,32.78565,12.490721,45.55118,46.32771,19.744785,0.0,,,1011.366,0.27147794,195.0
2017,1,15,1945,29.32,-100.31,TEXAS,Hail,,A thunderstorm produced quarter size hail east of Brackettville mainly south of Hwy 90.,6.689807,14.330276,47.59198,46.763046,-3.2176664,0.33332783,0.33332783,0.0,1021.01874,0.27840635,357.0
2024,4,9,518,35.23,-101.54,TEXAS,Hail,,,18.61375,24.654352,60.004772,68.25064,12.656309,2.3207378,2.3207378,0.0,1004.0254,0.15885445,1067.0
2024,4,28,1408,31.5181,-96.38,TEXAS,Tornado,,"Tornado was verified by storm spotter video but the area is inaccessible. In the video, tree limbs were seen being lofted in the air. Maximum estimated winds were 75 mph.",19.858269,13.298179,48.835846,56.893738,11.463238,3.0127938,3.0127938,0.0,1022.61523,0.23426905,142.0
2020,1,10,2347,32.3758,-94.797,TEXAS,Thunderstorm Wind,,Several trees were snapped on East Wynns Creek Drive east of Kilgore.,10.328221,9.392142,88.45665,96.97456,11.130753,3.893774,3.893774,0.0,1020.558,0.48007256,116.0
2001,5,5,1400,30.93333,-97.53333,TEXAS,Thunderstorm Wind,,Power lines were blown down by high thunderstorm winds.,24.338152,17.667908,51.62071,69.57619,19.167961,0.121782854,0.121782854,0.0,1013.9284,0.33468273,206.0
2009,9,20,1855,29.82,-101.57,TEXAS,Thunderstorm Wind,,"Thunderstorms produced wind gusts estimated at 60 mph which knocked down large tree limbs, 2-3 inches in diameter, at the Judge Roy Bean visitor center.",25.387478,10.633958,57.016083,71.641914,20.879385,1.4428744,1.4428744,0.0,1020.4746,0.14967856,439.0
2008,1,8,930,32.97,-94.72,TEXAS,Hail,,,5.737942,9.075417,64.03088,76.62823,2.6567717,0.0,0.0,0.0,1020.8147,0.42512304,92.0
2010,8,24,1210,32.4269,-97.6904,TEXAS,Thunderstorm Wind,,"A condo in DeCordova Bend Estates sustained minor roof damage due to thunderstorm winds. Also, some large trees were knocked down.",32.31083,8.895387,14.50275,45.109314,18.7893,0.0,0.0,0.0,1016.30664,0.22524473,228.0
2020,5,23,1846,35.2,-101.18,TEXAS,Hail,,This hail was observed 4 miles west of Groom.,16.060957,18.600388,0.0,49.650154,6.0947895,0.0,0.0,0.0,1017.6387,0.15271516,1012.0
2018,5,8,1955,34.73,-100.54,TEXAS,Thunderstorm Wind,,"Measured by a Texas Tech University West Texas mesonet.  Severe wind gusts of 60 mph, 66 mph and 75 mph were measured at 1955 CST, 2000 CST, and 2005 CST, respectively.",18.492054,9.313732,84.315384,45.05113,6.2570076,0.0,0.0,0.0,1023.5794,0.19127712,633.0
2004,6,1,2110,31.46667,-96.06667,TEXAS,Thunderstorm Wind,,"Several homes and businesses were damaged, a barn was destroyed, with numerous reports of roof and structural damage from high winds.  There were numerous reports of trees, signs, and power lines blown down. The Corsicana radar reported wind gusts to 65 mph at 1011 pm cdt.",21.658401,7.6970906,45.514565,88.30342,20.40403,10.301313,10.301313,0.0,1009.6753,0.40793437,120.0
2023,9,10,2314,35.24,-100.57,TEXAS,Thunderstorm Wind,,,24.124596,22.733793,0.0,74.553856,20.736145,1.6997864,1.6997864,0.0,1010.8726,0.16404448,871.0
2023,5,18,1750,35.41,-101.84,TEXAS,Hail,,,19.32374,13.366992,23.65879,66.06932,12.305817,0.0,0.0,0.0,1003.69037,0.25281912,997.0
2002,10,24,1319,27.73333,-97.61667,TEXAS,Tornado,,One Confirmed fatality and many injuries. The Tornado was first indentified by the public approximately 8 miles south of the CCI airport. Most extensive damage reported across Del MAr College.,26.15892,15.424636,34.461784,79.1795,22.889105,2.747413,2.747413,0.0,1014.8334,0.28089523,19.0
2023,8,13,1616,35.44,-100.16,TEXAS,Hail,,,31.017082,20.951752,0.0,45.846092,17.867393,0.22242165,0.22242165,0.0,1011.2052,0.15553387,745.0
2010,5,14,1232,31.9102,-102.5708,TEXAS,Tornado,,"At 12:32 pm CST, members of the TWISTEX research team confirmed a rope tornado approximately 5.5 miles south southeast of Goldsmith, TX, and north of Highway 302.  The tornado then moved northeast a little over a mile where it dissipated at 12:36 pm CST.  No significant damage was observed with this tornado.",13.172053,17.504969,40.215553,64.90987,7.352829,11.558607,11.558607,0.0,1003.8756,0.38297594,942.0
2023,5,6,1625,32.97,-99.8,TEXAS,Hail,,Law Enforcement reported golf ball size hail 2 miles north of Stamford.,22.336342,15.5612135,19.865713,70.37128,17.414572,0.0,0.0,0.0,1007.39996,0.34419125,470.0
2021,6,26,1844,32.7155,-101.95,TEXAS,Thunderstorm Wind,,A thunderstorm moved across Dawson County and produced an 88 mph wind gust at the Lamesa mesonet site.,27.821424,5.594666,23.425375,43.54163,14.280183,0.0,0.0,0.0,1014.63947,0.17012247,902.0
2015,5,27,1350,30.75,-99.2,TEXAS,Hail,,,25.570032,14.979652,0.91272354,69.74791,20.103024,0.0,0.0,0.0,1013.88684,0.21885875,473.0
2022,5,24,1911,33.4507,-99.8568,TEXAS,Thunderstorm Wind,,,16.750534,12.377007,70.63353,85.81946,15.194374,1.9823688,1.9823688,0.0,1014.4672,0.30143303,445.0
2015,5,19,50,31.6353,-101.63,TEXAS,Thunderstorm Wind,,A thunderstorm moved across Reagan County and produced a 59 mph wind gust near St. Lawrence at the mesonet site.,24.92857,15.305822,45.936428,50.531162,14.333546,0.0,0.0,0.0,1012.5389,0.16883653,819.0
2009,7,31,1530,31.0951,-97.905,TEXAS,Lightning,,A lightning strike near the Copperas Cove Solid Waste Department on South FM 116 damaged the phone line and a computer in the building.,30.372475,9.385642,17.819984,53.824726,19.896894,0.0,0.0,0.0,1013.8279,0.28823736,310.0
2013,5,28,1618,34.98,-101.94,TEXAS,Thunderstorm Wind,,Thunderstorms formed along a dryline stretching east-northeastward across Randall and Potter Counties during the afternoon hours of the 28th. These thunderstorms would take a northeast track which allowed them to move over the dryline. This caused the thunderstorms to produce isolated downbursts across the city. One such thunderstorm produced a localized downburst which downed power poles on US Highway 60 west of the city of Canyon (Randall County). The thunderstorm decayed quickly after moving to the dry side of the dryline due to ingesting much drier air into the updrafts.  No injuries were associated with this gust.,25.198717,28.134542,0.0,44.857494,13.1384115,0.0,0.0,0.0,1008.2061,0.25505614,1089.0
2001,6,27,1213,32.68333,-95.21667,TEXAS,Hail,,Thunderstorm remained stationary over the same area for nearly 1 hour.  Hail to the size of baseballs for for nearly 40 minutes totally stripping trees and vegetation.  No reports of damage to property was received.,30.036863,12.658345,37.614113,52.95189,19.396294,0.0,0.0,0.0,1013.2779,0.3037183,132.0
2001,5,27,2022,35.9,-100.38333,TEXAS,Hail,,,24.864647,23.863596,80.261345,38.979095,12.035432,1.8711287,1.8711287,0.0,1010.09357,0.1510774,743.0
2008,4,25,1647,31.2011,-97.469,TEXAS,Hail,,Golfball-hail was reported in Moffat.,19.622477,9.927869,23.01802,40.218575,6.6560388,0.0,0.0,0.0,1017.2751,0.32678413,207.0
2017,3,29,157,30.85,-96.97,TEXAS,Thunderstorm Wind,,"A trained spotter reported a tree 3 feet in diameter blown down in the city of Cameron, TX.",21.46897,21.31787,6.101227,55.095634,12.790527,0.0,0.0,0.0,1007.0405,0.24578446,112.0
2010,5,24,2139,34.9,-100.77,TEXAS,Hail,,,18.375206,25.703018,22.967165,68.813156,12.825748,0.0,0.0,0.0,1015.1141,0.3844459,789.0
2015,5,26,1535,33.47,-98.44,TEXAS,Hail,,,21.306364,7.134544,37.439766,86.69359,19.723576,0.3761397,0.3761397,0.0,1018.0397,0.3400213,324.0
2004,3,4,1155,30.85,-100.66667,TEXAS,Thunderstorm Wind,,Eighty MPH thunderstorm winds damaged several manufactured homes.,8.5386305,19.827127,0.0,47.566895,-1.7398592,0.0,0.0,0.0,1025.4915,0.26720962,745.0
2015,6,11,2125,36.06,-102.44,TEXAS,Hail,,Hail between one half inch and three quarters of an inch in diameter was reported 4 miles east of Dalhart.,22.695227,7.592026,0.0,48.479046,11.439614,0.9192344,0.9192344,0.0,1018.38824,0.1728678,1205.0
2023,6,26,728,33.36,-94.12,TEXAS,Thunderstorm Wind,,"A tree was uprooted onto a home in the area of Redwood Drive and Maryland Drive in Liberty Eylau, with power lines and several more trees also downed across roads and onto other homes in this area.",28.142124,7.868389,19.597656,72.52716,22.323832,0.0,0.0,0.0,1015.0044,0.34823674,92.0
2018,3,17,1613,31.31,-97.62,TEXAS,Thunderstorm Wind,,A storm chaser reported trees down between the communities of Flat and The Grove.,16.157654,24.701607,86.669235,76.11163,12.961757,0.0,0.0,0.0,1010.3061,0.3804673,253.0
2009,4,16,2030,32.3,-101.8358,TEXAS,Hail,,,17.514997,17.654104,0.0,21.705353,-2.7731893,0.0,0.0,0.0,1008.7105,0.161577,831.0
2008,5,25,1655,32.7098,-102.6622,TEXAS,Thunderstorm Wind,,The West Texas Mesonet site near Seagraves measured high winds from a collapsing thunderstorm. 60 to 70 mph gusts lasted for approximately ten minutes. No damage was reported.,22.435564,21.047396,43.63307,70.40312,18.482733,5.6661158,5.6661158,0.0,1008.9263,0.12973487,1011.0
2006,5,2,1616,32.31667,-101.06667,TEXAS,Hail,,Baseball size hail fell at a residence about four miles southwest of Westbrook.  No damage was reported.,27.28669,21.020285,0.0,48.795975,15.651767,0.0,0.0,0.0,1004.9547,0.15449762,665.0
2018,7,29,1700,30.87,-93.71,TEXAS,Thunderstorm Wind,,Several trees were downed near the town of Newton during a thunderstorm. An outbuilding and dog kennel was also reported damaged.,29.07265,7.018983,69.332085,73.557236,24.055334,5.60961,,,1014.8291,0.35893452,69.0
2019,5,23,1615,35.15,-101.95,TEXAS,Hail,,,19.959887,15.110858,50.254494,76.19008,16.457506,0.74898595,0.74898595,0.0,1014.0618,0.28921026,1135.0
2005,7,14,1540,33.61667,-96.91667,TEXAS,Thunderstorm Wind,,Two barns destroyed and trees knocked down.,34.00505,14.6233635,65.22446,43.81287,19.835026,1.9021415,1.9021415,0.0,1009.89294,0.16904098,224.0
2008,6,26,1955,35.95,-101.45,TEXAS,Thunderstorm Wind,,,29.378233,17.691301,11.072796,36.077892,12.433347,0.0,0.0,0.0,1013.3586,0.15322058,1006.0
2009,2,10,2000,33.65,-97.38,TEXAS,Hail,,Quarter size hail fell in Muenster.,-0.8838013,14.516175,29.91996,55.95632,-6.7567058,0.0,0.0,0.0,1025.7214,0.4368403,303.0
2025,5,2,1437,29.71,-96.55,TEXAS,Hail,,A trained storm spotter reported 1 inch hail in Columbus.,22.105522,27.46573,0.0,68.400925,17.03386,0.0,0.0,0.0,1006.1792,0.269665,63.0
2015,5,25,1441,33.7764,-96.1403,TEXAS,Tornado,,"A National Weather Service damage survey team found evidence of an EF-0 tornado across portions of northern Fannin County. The tornado began near the Duplex community, where it damaged several trees and a roof on a church. The tornado then moved northeast, damaging two homes, and uprooting several trees along Fannin County roads.",22.454409,12.598229,70.92273,87.48055,21.472244,5.726908,5.726908,0.0,1018.231,0.41007227,170.0
2024,12,26,1557,30.04,-95.08,TEXAS,Funnel Cloud,,A member of the public reported a funnel cloud east of Kingwood.,9.445665,17.806108,91.061356,91.46815,8.29895,4.8570557,4.8570557,0.0,1016.97064,0.50627637,23.0
2009,10,8,1951,32.45,-99.87,TEXAS,Thunderstorm Wind,,Law Enforcement Officials reported damaging winds from a severe thunderstorm resulted in numerous power outages across Tye.,27.071472,10.247067,0.0,36.90349,11.368885,0.0,0.0,0.0,1013.0177,0.15551215,553.0
2011,4,25,1805,31.56,-96.17,TEXAS,Hail,,,25.68982,10.233065,35.969673,66.8836,18.796968,0.0,0.0,0.0,1014.66846,0.22457811,125.0
2002,6,17,2117,35.35,-101.81667,TEXAS,Hail,,,20.36571,9.261196,65.96205,80.31995,17.30231,0.47201306,0.47201306,0.0,1019.70715,0.3116055,1037.0
2006,9,18,440,29.18333,-94.96667,TEXAS,Thunderstorm Wind,,Utility pole and power lines downed.,26.4697,9.495615,0.0,81.419495,23.528936,0.10437956,0.10437956,0.0,1016.50116,,0.0
